"y","x","z"
52.82591499505318,13.138013169548307,
52.39135028410467,13.95900416188418,
53.06811559173309,12.604881522791269,
52.835630411862574,13.632570499923105,
53.15881314163975,13.82497405621831,
51.8677659047234,13.547134172861822,
52.71923707838839,12.539077729945248,
52.421618999958085,13.828644568600232,
52.932251544712706,12.137240667190039,
51.97194429170811,14.156952253686717,
51.80049570847367,13.30830771255172,
52.99203868952656,13.481370632514196,
52.52843482997487,14.437001354226549,
52.68739433080254,14.28313580279376,
53.187662866088665,13.69561431573803,
51.87291014595615,14.048097359814545,
52.24828990687394,12.986148367971385,
51.54791719746423,14.355992377015005,
52.57156990356688,13.180656032532012,
53.00257802160147,13.977119618142133,
52.49561574465197,12.452168183986455,
52.98970483559927,11.884314878190876,
52.00303020701461,14.02584647762437,
52.55014041322459,13.806501605082092,
52.23164745419936,14.112076232894,
52.436071703898925,12.708162536316514,
53.03175197771976,13.847340168180823,
53.35488680454555,14.039014037824158,
51.67920705234104,14.33344899622007,
52.41385359230019,13.331213868264236,
52.91338944425784,12.753282843934866,
52.23859107621554,14.614571715803848,
52.609923155180354,13.54687308933377,
51.96074241477872,13.157415002680072,
52.17015631718914,14.374384298565879,
51.63933851907487,13.459767258482433,
53.17628149107729,13.202236172850936,
52.717225261331684,14.152519927164409,
52.21121774623633,12.62095412025146,
51.7108776832459,14.201764755675539,
52.27852520864578,12.857340069910851,
51.61556930019397,14.597569347648118,
52.60128442106182,13.051824982151825,
52.525251866377516,12.324561200240506,
53.326239340083205,14.168790169573189,
53.17106877059162,11.613087774428365,
53.03936522121432,12.732444098895582,
52.74696392440474,14.022154736056697,
53.27857475410188,12.203563368985716,
53.1035743382895,11.38161172766877,
51.60776901592088,13.590254497231195,
52.1264161183681,13.503954980509937,
52.63090799733285,12.92325100837468,
52.323172485214826,13.720502993808946,
52.5547979184881,12.197215109508956,
53.182246097360284,12.097221982758967,
52.87444850509603,12.391210494648515,
51.87810502114002,14.551776410494872,
52.255236205838514,13.482344882770327,
52.89428754764724,13.374114105366159,
52.63967664020562,13.417440028861275,
53.306751302492536,12.077203496764483,
51.99154439866659,13.028022704470747,
52.55859853924892,14.305968891692494,
52.24141039072169,12.492760706614208,
52.120083846291,13.007091653757163,
52.75778080614255,12.902264668511602,
52.44389502553,13.201961655665276,
52.489987236241156,14.06714198778706,
52.36867811750972,12.472469408660073,
53.170182610786085,14.321875827634509,
53.00006627339495,12.370875086929933,
52.0528655990002,12.770013236452396,
52.93367049410268,13.740001237191006,
52.27151105174834,12.364827849760168,
51.44229344173795,13.24165125147793,
53.25683024238012,13.932041696840216,
51.80530186571338,13.808225243898553,
51.966316051554884,13.655806782961577,
52.81629263208305,12.646220015565444,
52.35349273468932,13.590485219142325,
53.028783115329844,12.243924653598764,
52.0710265347843,14.265715121139733,
52.92348116539053,13.245267857571122,
52.48187665873818,13.568685180911844,
53.1187361512392,13.4595164422487,
51.83163143139445,13.17849553563761,
53.05004904243895,13.223756414016316,
53.10084598380071,14.084448537149447,
52.08338564450243,12.641397346933942,
51.935277034824516,13.786316614103344,
52.95258534732781,13.116677108194718,
52.64853046513671,13.914374390044815,
52.330530992933944,14.220479525618371,
53.193530032411374,12.584200898293108,
51.512472772265546,13.983246297034409,
52.53346824477938,12.815746753469513,
52.96289952121553,13.610559217956196,
53.28553481028066,13.802598291375393,
52.77767571967068,12.284258688238038,
51.77863120379724,14.442659857083676,
52.845414866912165,12.518585573414141,
52.194212340383594,13.742454848271333,
52.10196630484107,14.134521850440994,
51.57240691062209,13.220614276642726,
52.76715032288691,13.395782265499458,
52.29997957585202,14.351593804134751,
53.31415105060277,13.673406693598935,
51.64336827451445,13.961207632747946,
52.37616259692614,12.965193440127617,
52.698909872408976,13.159339673323943,
52.622223313512144,12.431857589207457,
53.11441270510508,11.864637415717947,
52.13281024503681,14.003580214318783,
53.13640052612094,12.839252044447987,
52.67832275647373,13.784346310729967,
52.17438848816801,12.257112441511254,
51.7065107288015,13.699282721590027,
52.56314363929444,12.687524472673493,
52.8061660917075,13.762179313648609,
53.44030073183576,13.651190437779254,
53.129874313745056,13.954585694532136,
51.81015524492486,14.310887872433348,
52.18754035488584,13.24453830515098,
52.68988392828706,12.666876777801715,
52.0088577859555,14.52885347613098,
52.73763227853508,13.525049560534768,
53.23879409313408,11.844954231090892,
52.089519190780436,13.136321176257372,
51.94076174451743,14.288309688166594,
51.76926396826319,13.438376770138118,
52.49817722275508,14.568283032162904,
52.657470718993615,14.414001618522253,
52.338718908455064,12.600499978556025,
51.50907727607328,13.481142253697639,
51.84158141355486,14.179366778423496,
52.21796175936939,13.115214661997959,
52.85516242276124,13.009512660254122,
52.54176404149249,13.309743520295294,
52.46588915675469,12.580035490633737,
53.268677804714244,14.42909061116225,
53.09677848129541,12.477577466424195,
51.413346535560464,13.873854334212119,
53.165008836551905,12.711597567683674,
52.520110335717725,13.936695669645934,
51.73793578457149,13.568702010596938,
51.89885358938284,13.416971419909276,
52.40616298505318,12.836548723343721,
52.62745400970809,14.545116615568467,
52.45179431985583,13.698538004947187,
52.96102171730483,12.010647004710481,
52.65162838637847,12.304414154237417,
51.64743773876439,14.465384129438323,
52.38371963247979,13.460721947653811,
53.021088397774875,13.352436147097233,
52.580077882561035,13.676560510824793,
53.21642388342575,13.566507152660593,
51.929845618480606,13.287064799771217,
51.579833127903214,14.224145511716502,
53.14755296929769,13.330748984702423,
52.180932712859345,12.749407492856495,
53.01830127980749,11.758244797327194,
52.034019920705916,13.894993122079343,
51.58360129178846,14.730003828221381,
52.88432044105364,12.8812690146622,
52.26225026459104,13.98129922546405,
53.12535427429111,12.350532493213407,
51.445355535700884,13.742695267370049,
53.01052698317565,12.860264617796577,
53.06083605186591,13.717812699947943,
53.38344592912361,13.909488245730087,
53.2503126111828,12.330183248900278,
53.0752356562171,11.506892745286821,
51.576101847132485,13.720997242172809,
52.095712452165856,13.63404664786781,
52.94236982448064,12.625554745497514,
52.292758467992144,13.85077456843963,
53.15384335295081,12.223747153127869,
52.20094961360687,14.243104844262776,
51.67081078863879,13.329536245963617,
52.86500409644377,13.503215205990317,
52.399055632476,14.459987081067712,
53.245096587730046,13.437653232655894,
51.74245007129857,14.070332200596852,
52.87494125711986,13.999642842123732,
53.04681142801934,11.632437258587093,
52.06491386061713,13.764392934524873,
52.72839042632225,13.030673684300782,
52.77661073148821,13.89204095959187,
52.45977069863368,14.197839828445693,
52.97126197162303,12.49808530310856,
52.02225198817669,12.898888566647567,
52.660441033464835,12.794934736465258,
52.904351207172965,13.869696010001606,
53.22803695179395,14.06173622380018,
52.90339393547558,12.264095342629313,
51.909482132723355,14.41991800427872,
52.28560734973,13.352672443217644,
52.78708140957415,12.774113244141882,
52.108281642211175,14.637692618921562,
52.03999050569563,14.397159257548386,
51.702186254234384,13.199562165098445,
52.42946030435629,14.32878844617203,
52.58866877034547,14.175186411125205,
53.08983064385755,13.58853790033212,
51.773924653832864,13.939152108943047,
52.150554882879284,12.878120212638008,
52.47384434122976,13.072965970384718,
53.07172775091704,14.21456187651866,
52.39854610289632,12.344699281668714,
53.199154541148154,14.191681172114334,
51.904141875929604,13.91708038660761,
52.618645940641095,14.044654664656896,
51.83658213935183,13.677552353932912,
51.997259352615664,13.525551619262862,
52.503701946156546,12.944227458852763,
53.05741288079933,12.117234546299837,
52.748500878132106,12.411538176710689,
51.74700885141844,14.574681932797477,
52.31588518827355,13.223255946708848,
52.13926713689122,14.505913820203077,
52.511866429197184,13.439086792199133,
51.54079088974455,13.35074977720486,
53.07892101775194,13.095332071725966,
52.269333079252974,14.482958128296636,
52.11381253573815,12.513041517017957,
51.61165000663084,14.092550334969678,
52.34607013395172,13.094096061113229,
52.981600488865176,12.988342488961292,
52.669338744445376,13.288262003515324,
52.36098775499138,14.089616060468545,
52.59272852964009,12.559561221011153,
53.22196449693014,12.45706260645479,
51.54433657822667,13.851994758592468,
53.107704715716714,12.967163744889936,
52.144146681466914,12.384946351578733,
51.674988369934574,13.830118176176148,
52.02810736209877,13.395551834570574,
52.22477134178006,13.612272583258854,
53.411917107681674,13.780213486077653,
53.085955951027444,11.990805294839129,
52.15702527985445,13.374118636410737,
52.79657776136635,13.26676991757707,
51.97762794147922,14.660796978625562,
52.70802322494992,13.654571135896923,
53.34267935620186,13.544467575816798,
53.21056288547499,11.97095750539413,
52.058860501709134,13.265808125994885,
53.27368137084126,13.30905320755719,
52.97331378140479,14.107150348908567,
52.3086680736238,12.728790400543986,
53.14278352000415,11.738731412208232,
51.47726563655603,13.61179099301689,
52.16355878211008,13.872890967028065,
